frame,video,0,0,249750,2.775000,249750,2.775000,249750,2.775000,3750,0.041667,73884,2233,320,180,yuv420p,1:1,P,33,0,0,0,0
frame,video,0,0,253500,2.816667,253500,2.816667,253500,2.816667,3750,0.041667,79336,2310,320,180,yuv420p,1:1,P,34,0,0,0,0
frame,audio,1,1,250800,2.786667,250800,2.786667,250800,2.786667,1920,0.021333,88548,470,fltp,1024,2,stereo
frame,audio,1,1,252720,2.808000,252720,2.808000,252720,2.808000,1920,0.021333,N/A,427,fltp,1024,2,stereo
frame,audio,1,1,254640,2.829333,254640,2.829333,254640,2.829333,1920,0.021333,N/A,414,fltp,1024,2,stereo
frame,audio,1,1,256560,2.850667,256560,2.850667,256560,2.850667,1920,0.021333,N/A,444,fltp,1024,2,stereo
frame,audio,1,1,258480,2.872000,258480,2.872000,258480,2.872000,1920,0.021333,N/A,465,fltp,1024,2,stereo
frame,audio,1,1,260400,2.893333,260400,2.893333,260400,2.893333,1920,0.021333,N/A,470,fltp,1024,2,stereo
frame,video,0,0,257250,2.858333,257250,2.858333,257250,2.858333,3750,0.041667,81968,2397,320,180,yuv420p,1:1,P,35,0,0,0,0
frame,video,0,1,261000,2.900000,261000,2.900000,261000,2.900000,3750,0.041667,84976,3410,320,180,yuv420p,1:1,I,36,0,0,0,0
frame,video,0,0,264750,2.941667,264750,2.941667,264750,2.941667,3750,0.041667,91368,2181,320,180,yuv420p,1:1,P,37,0,0,0,0
frame,audio,1,1,262320,2.914667,262320,2.914667,262320,2.914667,1920,0.021333,99452,441,fltp,1024,2,stereo
frame,audio,1,1,264240,2.936000,264240,2.936000,264240,2.936000,1920,0.021333,N/A,458,fltp,1024,2,stereo
frame,audio,1,1,266160,2.957333,266160,2.957333,266160,2.957333,1920,0.021333,N/A,420,fltp,1024,2,stereo
frame,audio,1,1,268080,2.978667,268080,2.978667,268080,2.978667,1920,0.021333,N/A,428,fltp,1024,2,stereo
frame,audio,1,1,270000,3.000000,270000,3.000000,270000,3.000000,1920,0.021333,N/A,411,fltp,1024,2,stereo
frame,audio,1,1,271920,3.021333,271920,3.021333,271920,3.021333,1920,0.021333,N/A,481,fltp,1024,2,stereo
frame,video,0,0,268500,2.983333,268500,2.983333,268500,2.983333,3750,0.041667,94000,2475,320,180,yuv420p,1:1,P,38,0,0,0,0
frame,video,0,0,272250,3.025000,272250,3.025000,272250,3.025000,3750,0.041667,96632,2625,320,180,yuv420p,1:1,P,39,0,0,0,0
frame,video,0,0,276000,3.066667,276000,3.066667,276000,3.066667,3750,0.041667,102648,2778,320,180,yuv420p,1:1,P,40,0,0,0,0
frame,audio,1,1,273840,3.042667,273840,3.042667,273840,3.042667,1920,0.021333,111672,457,fltp,1024,2,stereo
frame,audio,1,1,275760,3.064000,275760,3.064000,275760,3.064000,1920,0.021333,N/A,439,fltp,1024,2,stereo
frame,audio,1,1,277680,3.085333,277680,3.085333,277680,3.085333,1920,0.021333,N/A,418,fltp,1024,2,stereo
frame,audio,1,1,279600,3.106667,279600,3.106667,279600,3.106667,1920,0.021333,N/A,475,fltp,1024,2,stereo
frame,audio,1,1,281520,3.128000,281520,3.128000,281520,3.128000,1920,0.021333,N/A,440,fltp,1024,2,stereo
frame,audio,1,1,283440,3.149333,283440,3.149333,283440,3.149333,1920,0.021333,N/A,418,fltp,1024,2,stereo
